action,code,controller,endpoint,instance,job,le,method,namespace,pod,service,timeRange,value
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.004,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 6.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.008,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 6.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.016,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 6.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.032,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.064,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.128,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.256,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.512,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,1.024,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,16.384,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,2.048,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,32.768,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,4.096,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,8.192,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,+Inf,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.001,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.002,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.004,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 7.0, 8.0, 7.0, 8.0, 8.0, 6.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 7.0, 7.0, 6.0, 8.0, 7.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.008,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.016,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.032,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.064,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.128,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.256,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.512,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,1.024,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,16.384,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,2.048,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,32.768,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,4.096,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,8.192,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.148.67:8080,prod-ssl-shoppingservice-v5,+Inf,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-ghpds,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
,200,,http,10.2.148.67:8080,prod-ssl-shoppingservice-v5,0.001,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-ghpds,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,200,,http,10.2.148.67:8080,prod-ssl-shoppingservice-v5,0.002,GET,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-ghpds,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[4.0, 3.0, 3.0, 0.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 4.0, 1.0, 2.0, 1.0, 1.0, 0.0, 3.0, 1.0, 2.0, 1.0, 0.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 5.0, 3.0]"
